domainID,siteID,horizontalPosition,verticalPosition,startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARRangeFailQM,PARRangePassQM,PARRangeNAQM,PARPersistenceFailQM,PARPersistencePassQM,PARPersistenceNAQM,PARStepFailQM,PARStepPassQM,PARStepNAQM,PARNullFailQM,PARNullPassQM,PARNullNAQM,PARGapFailQM,PARGapPassQM,PARGapNAQM,PARSpikeFailQM,PARSpikePassQM,PARSpikeNAQM,PARValidCalFailQM,PARValidCalPassQM,PARValidCalNAQM,PARAlphaQM,PARBetaQM,PARFinalQF,PARFinalQFSciRvw,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARRangeFailQM,outPARRangePassQM,outPARRangeNAQM,outPARPersistenceFailQM,outPARPersistencePassQM,outPARPersistenceNAQM,outPARStepFailQM,outPARStepPassQM,outPARStepNAQM,outPARNullFailQM,outPARNullPassQM,outPARNullNAQM,outPARGapFailQM,outPARGapPassQM,outPARGapNAQM,outPARSpikeFailQM,outPARSpikePassQM,outPARSpikeNAQM,outPARValidCalFailQM,outPARValidCalPassQM,outPARValidCalNAQM,outPARAlphaQM,outPARBetaQM,outPARFinalQF,outPARFinalQFSciRvw,publicationDate,release
D18,BARR,000,020,2021-05-11T14:00:00Z,2021-05-11T14:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T14:30:00Z,2021-05-11T15:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T15:00:00Z,2021-05-11T15:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T15:30:00Z,2021-05-11T16:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T16:00:00Z,2021-05-11T16:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T16:30:00Z,2021-05-11T17:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T17:00:00Z,2021-05-11T17:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T17:30:00Z,2021-05-11T18:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T18:00:00Z,2021-05-11T18:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T18:30:00Z,2021-05-11T19:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T19:00:00Z,2021-05-11T19:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T19:30:00Z,2021-05-11T20:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T20:00:00Z,2021-05-11T20:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T20:30:00Z,2021-05-11T21:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T21:00:00Z,2021-05-11T21:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T21:30:00Z,2021-05-11T22:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T22:00:00Z,2021-05-11T22:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T22:30:00Z,2021-05-11T23:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T23:00:00Z,2021-05-11T23:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-11T23:30:00Z,2021-05-12T00:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T00:00:00Z,2021-05-12T00:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T00:30:00Z,2021-05-12T01:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T01:00:00Z,2021-05-12T01:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T01:30:00Z,2021-05-12T02:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T02:00:00Z,2021-05-12T02:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T02:30:00Z,2021-05-12T03:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T03:00:00Z,2021-05-12T03:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T03:30:00Z,2021-05-12T04:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T04:00:00Z,2021-05-12T04:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T04:30:00Z,2021-05-12T05:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T05:00:00Z,2021-05-12T05:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T05:30:00Z,2021-05-12T06:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T06:00:00Z,2021-05-12T06:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T06:30:00Z,2021-05-12T07:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T07:00:00Z,2021-05-12T07:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T07:30:00Z,2021-05-12T08:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T08:00:00Z,2021-05-12T08:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T08:30:00Z,2021-05-12T09:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T09:00:00Z,2021-05-12T09:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T09:30:00Z,2021-05-12T10:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T10:00:00Z,2021-05-12T10:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T10:30:00Z,2021-05-12T11:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T11:00:00Z,2021-05-12T11:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T11:30:00Z,2021-05-12T12:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T12:00:00Z,2021-05-12T12:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T12:30:00Z,2021-05-12T13:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T13:00:00Z,2021-05-12T13:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T13:30:00Z,2021-05-12T14:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T14:00:00Z,2021-05-12T14:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T14:30:00Z,2021-05-12T15:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T15:00:00Z,2021-05-12T15:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T15:30:00Z,2021-05-12T16:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T16:00:00Z,2021-05-12T16:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T16:30:00Z,2021-05-12T17:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T17:00:00Z,2021-05-12T17:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T17:30:00Z,2021-05-12T18:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T18:00:00Z,2021-05-12T18:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T18:30:00Z,2021-05-12T19:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T19:00:00Z,2021-05-12T19:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T19:30:00Z,2021-05-12T20:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T20:00:00Z,2021-05-12T20:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T20:30:00Z,2021-05-12T21:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T21:00:00Z,2021-05-12T21:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T21:30:00Z,2021-05-12T22:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T22:00:00Z,2021-05-12T22:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T22:30:00Z,2021-05-12T23:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T23:00:00Z,2021-05-12T23:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-12T23:30:00Z,2021-05-13T00:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T00:00:00Z,2021-05-13T00:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T00:30:00Z,2021-05-13T01:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T01:00:00Z,2021-05-13T01:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T01:30:00Z,2021-05-13T02:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T02:00:00Z,2021-05-13T02:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T02:30:00Z,2021-05-13T03:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T03:00:00Z,2021-05-13T03:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T03:30:00Z,2021-05-13T04:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T04:00:00Z,2021-05-13T04:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T04:30:00Z,2021-05-13T05:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T05:00:00Z,2021-05-13T05:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T05:30:00Z,2021-05-13T06:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T06:00:00Z,2021-05-13T06:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T06:30:00Z,2021-05-13T07:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T07:00:00Z,2021-05-13T07:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T07:30:00Z,2021-05-13T08:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T08:00:00Z,2021-05-13T08:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T08:30:00Z,2021-05-13T09:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T09:00:00Z,2021-05-13T09:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T09:30:00Z,2021-05-13T10:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T10:00:00Z,2021-05-13T10:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T10:30:00Z,2021-05-13T11:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T11:00:00Z,2021-05-13T11:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T11:30:00Z,2021-05-13T12:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T12:00:00Z,2021-05-13T12:30:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
D18,BARR,000,020,2021-05-13T12:30:00Z,2021-05-13T13:00:00Z,,,,,,,,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,,,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T075732Z,RELEASE-2023
